Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Soba Chilli Noodles,Nissin,200.0,4.2,8.2,3.4,1.2,25.9,5997523329037,"NOODLES DI GRANO ISTANTANEI CON CONDIMENTO IN SALSA AL PEPERONCINO Ingredienti: Noodles 82,2% [farina di GRANO, olio di palma, sale, correttori di acidità (carbonati di sodio, carbonati di potassio), stabilizzante (trifosfati), addensante (gomma di guar), antiossidante (estratto ricco di tocoferolo)], Condimento in salsa 17,1% [zucchero, acqua, destrosio, olio di colza, esaltatori di sapidità (glutammato monosodico, 5'-ribonucleotidi di sodio), aceto di alcol, salsa di soia (acqua, semi di SOIA, sale, GRANO), melassa, colorante (caramello ammoniacale), sale, spezie, proteina di mais idrolizzata, pomodoro in polvere, aromi, correttore di acidità (acido citrico), peperoncino in polvere (0,1% nel prodotto)], porro in fiocchi. Può contenere sedano, crostacei, pesce, latte, molluschi, senape e sesamo.",N/A
Posh Noodles Korean Sweet Chilli Ramen,BOL,130.0,2.9,4.2,5.3,0.41,19.3,5060430292067,"Sweet Chilli Sauce (Water, Carrots, Rapeseed Oil, Brown Sugar, Tomato Paste, Rice Vinegar, Lime Juice, Gochujang Style Paste (Glucose Syrup, Concentrated Red Bell Pepper Juice, Salt, Tomato Paste, Ground Cayenne Chilli, Water), Soy Sauce (Water, Soya Beans, Wheat, Salt, Alcohol, Sugar Cane Vinegar), Coriander, Cornflour, Dried Onion, Garlic Purée, Vegetable Bouillon Powder (Salt, Yeast Extract Powder, Sugar, Dried Onion, Potato Starch, Celery Seed, Dried Yeast, Flavouring), Lime Leaves, Colour: Paprika Extract), Turmeric Noodles (38%) (Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Salt, Ground Turmeric, Ground Paprika, Firming Agents: Potassium Carbonate, Sodium Carbonates; Acidity Regulator: Citric Acid), Leaf Mix (12%) (Red Cabbage, Kale, Pak Choi), Chickpeas (8%), Rapeseed Oil, Coriander, Smoked Paprika Powder, Roasted Garlic Purée, Black Pepper",N/A
Fideos instantáneos sabor picante,Hacendado,93.0,1.8,4.1,0.9,0.97,12.0,8480000224552,"Fideos instantáneos 82% (harina de _trigo_ (con carbonato cálcico), aceite de palma, sal, almidón modificado, azúcar, gasificantes (carbonatos de sodio, carbonatos de potasio), extracto de cúrcuma), caldo 18% (maltodextrina, aromas (_apio_), sal, azúcar, potenciadores de aroma y sabor (E621, E635), setas shiitake, pimentón rojo dulce, zanahorias, grasa de palma, ajo, guindilla, cebolletas, antioxidante (E300), polvo de cúrcuma, extracto de pimentón, colorante (E150c))",N/A
Folded rice noodles,Thai taste,350.0,6.2,0.6,0.4,0.57,80.0,5055036901451,"Rice flour (84%), water",N/A
sharwoods medium egg noodles,N/A,,,,,,,0044353924712,"Wheat Flour, Pasteurised Egg (2%), Salt, Acidity ntake Regulator (Potassium Carbonate). 10% Allergy Advice: For allergens, including cereals containing gluten, 10% see ingredients in bold. May aiso contain milk, sesame and soya. 2% 2%",N/A
Maggi 2 Mins Noodles 30 MRP,Maggi,384.0,8.14,12.6,,,59.6,8901058000276,N/A,N/A
Ramen Noodles Beef Flavor,Maruchan,442.0,9.3,16.3,2.33,4.19,62.8,0041789002120,"ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), VEGETABLE OIL (CANOLA, COTTONSEED, PALM), TBHQ, &lt;1% OF: SALT, POTASSIUM CARBONATE, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), SODIUM CARBONATE, SODIUM HEXAMETAPHOSPHATE, SODIUM TRIPOLYPHOSPHATE, MONOSODIUM PHOSPHATE SOUP BASE INGREDIENTS: SALT, SUGAR, &lt;1% OF: MALTODEXTRIN, MONOSODIUM GLUTAMATE, CARAMEL COLOR, DEHYDRATED SOY SAUCE (WHEAT, SOYBEANS, SALT), BEEF FAT, SPICES, HYDROLYZED CORN PROTEN, HYDROLYZED WHEAT PROTEIN, HYDROLYZED SOY PROTEIN, YEAST EXTRACT, DEHYDRATED VEGETABLES (GARLIC, DAIGN, CHIVE), LACTOSE NATURAL FLAVOR, DISODIUM GUANYLATE, DISCDIUM INOSINATE SILICON DIOXIDE (ANTI-CAKING AGENT CONTAINS WHEAT, SOY, AND MILK INGREDIENTS.",N/A
Ramen chicken flavor noodle soup,"Maruchan,  Maruchan  Inc.",441.86,9.3,16.28,2.33,4.9028,60.47,0041789002311,"salt, sugar, monosodium glutamate, maltodextrin, contains less than 1% of: spices (celery seed), hydrolyzed corn, wheat and soy protein, turmeric, lactose, natural flavors, dehydrated vegetables (chive, garlic, onion), disodium inosinate, disodium guanylate, vegetable oil (palm), yeast extract, powdered cooked chicken,",N/A
Chicken Noodle Soup,Campbells,56.0,2.4,2.0,0.8,1.56,6.4,0063211012514,"ments: chicken broth (water, chicken stock), noodles (wheat flour, whole egg), seasoned chicken (soy), salt, chicken fat, monosodium glutamate, corn starch, ranou, on ponder, yeast extract, spice extracts, beta carotene, dehydrated garlic, ahae dol l coid de doulo nolec icadine de diè nic entic",N/A
Noodles Sweet and Sour,"Lidl, Vitasia",141.0,3.4,1.5,7.4,0.7075,28.0,20224547,"60,6% nouilles cuites (farine de blé, eau, huile de riz, sel, acidifiant: acide lactique; stabilisant: phosphates de sodium; correcteur d'acidité: carbonates de sodium; antioxydant: alpha-tocopherol), 39,4% sauce aigre-douce (eau, sucre, 5,1%* ananas, 2,4%* châtaigne d'eau, 2%* poivron rouge, purée de tomates, huile de riz, sirop de glucose, amidon modifié (maïs), gingembre, sel, ail, vinaigre de riz, colorant: extrait de paprika; acidifiant: acide citrique). *rapporté au produit fini. Peut contenir des traces de soja, d'arachides, de graines de sésame, de poissons et de crustacés.",N/A
Nouilles,COMBINO,350.0,12.5,1.2,3.2,0.0,70.5,20725303,semoule de blé dur. Peut contenir des traces d' ceufs et de soja,N/A
Cup Noodles Crevettes,Nissin,80.0,1.8,3.5,1.1,1.0,10.0,8712429130405,"Nouilles 85,9% [farine de blé, huile de palme, sel de cuisine, exhausteur de goût (E621), agents de traitement de farine (E500, E451), antioxydant (E306), correcteur d'acidité (acide citrique)], sucre, préparation à base de crevette [crevette 1,4% (sur produit sec), sucre, sel de cuisine, huile de sésame], sel de cuisine, carotte, sauce soja en poudre 1,1% (fèves de soja, blé, sel de cuisine, maltodextrine), maïs, oignon vert, maltodextrine, sirop de glucose, arômes (contient blé, soja, poisson), poivre 0,5%, épices, exhausteurs de goût (E621,E627, E631), régulateur d'acidité, colorant (E150c), antiagglomérant (E551).",N/A
Hot Chicken Flavor Cup Ramen,Samyang,400.0,8.57,14.3,8.57,2.25,60.0,8801073210776,"_WHEAT_ FLOUR, MODIFIED TAPIOCA STARCH, REFINED PALM OIL, WHEAT GLUTEN, SALT, SOY LECitHIN E322]), POTASSIUM CARBONATE [E501], SODIUM CARBONATE [E500], SODIUM DLTSPHATE DIBASIC [E339], CITRIC ACID [E330]), ONION EXTRACT,  GUAR GUM (E412), GREEN TEA FLAVOR OIL, WATER SOY SAUCE, SUGAR, ARTIFICIAL CHICKEN FLAVOR POWDER, CHILI PEPPER POWDER, SOYBEAN OIL, ONION, RED PEPPER POWDER, RED PEPPER SEED OIL, YEAST POWDER, GARLIC, MODIFIED POTATO STARCH, DECOLORIZED CHILLI EXTRACT, PAPRIKA EXTRACT, BLACK PEPPER POWDER, CURRY POWDER FLAKE, ROASTED SESAME, ROASTED LAVER",N/A
Noodle Creamy Shrimp Tom Yum,"Mama, President",71.0,1.2,3.0,0.8,,9.8,8850987128547,"Farine de blé 65 % (origine non UE), huile de palme, amidon de tapioca modifié, sucre, sel, crème en poudre (sirop de glucose, huile de palme hydrogénée, casélinate de sodium (lait), exhausteurs de goût : E621, E635, pigments en poudre acidifiant : E330, épices, colorants E171, E160c, E160a, oignons de printemps séchés, correcteurs d'acidité E500, E501, E451, épaississant E466, sauce de soja (SOJA, eau, sel), CREVETTES en poudre : 0,03 %, arômes : 0,03 %,

Peut contenir des traces D'ŒUFS, POISSONS, SÉSAME, CÉLERI et MOLLUSQUES,",N/A
2× Spicy Hot Chicken Flavor Ramen,Samyang,393.0,9.29,12.1,5.0,2.43,43.4,8801073141896,"noodle(76,7%): wheat flour(52%), tapioca starch(12%), palm oil(11%), wheat gluten, salt, soybean oil, water, acidity regulator[potassium carbonate(e501), sodium carbonate(e500), sodium phosphate dibasic(e339), sodium polyphosphate(e452), citric acid(e330)], thickener [guar gum(e412)], emulsifier[lecithin(e322)], colour[riboflavin(e101)], soup(22,7%): water, artificial chicken flavor powder, white sugar, soy sauce,   red pepper powder, soybean oil , onion powder, chilli extract, salt, garlic powder, tapioca starch, yeast extract powder, black pepper powder, curry powder, flake(0,6%): roast sesame, roasted laver",N/A
Noodle box crevettes sauce curry rouge,Picard,144.0,6.7,5.2,4.2,1.1,17.0,3270160861330,"Nouille 36,4% [farine de blé (gluten), eau, œuf entier en poudre, sel, émulsifiant : triphosphates], crevette blanchie décortiquée 18% (crustacés), carotte 7,7%, lait de coco, oignon blanc, pousse de bambou 5%, poivron rouge, petit pois 3,3%, huile de soja, basilic thaï, eau, sucre de canne, pâte de curry rouge 1,2% (piment, citronnelle, galanga, sel, ail, échalote, citron kaffir, cumin), noix de coco en poudre [noix de coco, caséinate de sodium (lait), maltodextrine de tapioca et de maïs], ail, citronnelle, farine de blé (gluten), sel, poivre blanc.",N/A
Italian Fresh Egg Tagliatelle,ASDA,278.0,11.2,1.92,0.4,0.056,52.8,5050854811654,"Durum _Wheat_ Semolina, Pasteurised Whole _Egg_ (20%), Water",N/A
Dinkel Vollkorn Locken Nudeln,DmBio,344.0,13.0,2.4,3.3,0.01,62.0,4058172388651,"Dinkelweizenvollkornmehl* 
*aus biologischer Landwirtschaft",N/A
Japanese Style Chicken Yakisoba,Naked,109.0,4.1,0.6,2.6,0.88,21.1,5050665045354,"Dried Egg Noodles [Soft WHEAT, Durum WHEAT Semolina EGG, Salt, Acidity Regulator (Potassium Carbonate)], Sugar, Natural Flavourings (contain WHEAT), Potato Starch, Salt, Maltodextrin, Garlic Powder, Dried Red Pepper, Colour (Ammonia Caramel), Dried Spring Onion, Ground Ginger, Citric Acid, Ground Black Pepper, BARLEY Malt Vinegar Extract. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in BOLD. Also, may contain milk, soya, mustard and other gluten sources.",N/A
Fusilli Nudeln aus Bio-Hartweizengrieß,REWE Bio,358.0,11.5,1.5,3.0,0.01,73.0,4337256004008,Hartweizengrieß,N/A
Malaysian Laksa Fresh Noodles,BOL,108.0,4.0,3.3,3.0,0.38,13.9,5060430292142,"Malay Style Curry Sauce (Water, Coconut Milk, Mango Chutney (Mango, Sugar, Spirit Vinegar, Glucose Syrup, Salt, Ground Spices (Paprika, Cardamom, Coriander, Cumin), Rapeseed Oil, Cornflour, Ground Spices (Turmeric, Coriander, Cumin, Fenugreek, Black Pepper, Cinnamon, Cardamom, Chilli, Fennel Seed, Cloves), Lime Juice, Garlic Purée, Ginger Purée, Brown Sugar, Dried Onion, Salt), Veggies (28%) (Leafy Greens, Red Cabbage, Carrot, White Cabbage), Turmeric Noodles (26%) (Water, Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Salt, Ground Turmeric, Ground Paprika, Firming Agents: Potassium Carbonate, Sodium Carbonates; Acidity Regulator: Citric Acid), Edamame Beans (Soya), Black Turtle Beans, Spicy Chickpeas (Chickpeas, Rapeseed Oil, Dried Onion, Ground Cayenne Pepper, Ground Smoked Paprika, Salt, Dried Yeast Extract, Ground Roasted Cumin, Black Pepper, Oregano), Ginger Purée, Lemongrass, Lime Leaves.",N/A
Pot Noodle Lost the pot Chicken 85g,Pot Noodle,121.0,2.7,5.1,0.9,0.56,16.0,8720182414137,"noodles (93%) [wheat flour, rapeseed oil, potato starch, salt, raising agents (potassium carbonate, sodium carbonate)], [maltodextrin, flavour enhancers (monosodium glutamate disodium 5-ribonucleotides), salt, sugar, potassium chloride, flavourings (contain milk), yeast extract, onion, potato starch, spices (turmeric, black pepper), spring onions, garlic rapeseed oil, acidity regulator (citric acid)], may contain soy,  celery and mustard,",N/A
Wholewheat noodles,Waitrose,125.0,5.1,0.5,0.5,0.08,23.0,5000169605073,"Wholemeal wheat flour (60%) fortified wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), salt, firming agents (potassium carbonate, sodium carbonate)",N/A
Nouilles de riz précipités saveur poulet pour soupe pho,Tanoshi,109.0,1.6,0.5,3.0,1.3,25.0,3229820803272,"Nouilles : farine de riz 51%, eau, amidon de pomme de terre, sel, correcteur d'acidité : acide lactique.
Assaisonnement saveur poulet : arôme, maltodextrine de maïs, citronnelle, oignons, poivre, ail, gingembre, extrait de levure, sucre, tapioca en poudre, sel.
Peut contenir des traces de céleri, gluten, crustacés, poisson, lupin, moutarde, fruits à coques, arachides, graines de sésame et soja.",N/A
Noodles saveur poulet & curry,Carrefour,109.0,2.3,4.3,0.7,0.71,15.0,3560071451714,"_Nouilles instantanées (55 g)._
_Ingrédients_ : farine de _blé_ tendre, huile de tournesol, fécule de pomme de terre, sel, poudres à lever : carbonate de sodium et carbonates de potassium.
Sachet d'assaisonnement en poudre, aromatisé saveur curry et poulet (7 g).
_Ingrédients_ : arômes 19,2%*, curry 15,2%* (coriandre, curcuma, fenugrec, cumin, fenouil, piment, sel), oignon, sucre, ail, sel, fécule de pomme de terre, poivron rouge 7%*, sauce _soja_ (graines de _soja_, _blé_, sel), gingembre, ciboulette, poivre noir, curcuma, huile de colza, arôme naturel de coriandre 0,4%*. *Pourcentages exprimés par rapport au sachet d'assaisonnement. Peut contenir des traces de moutarde, céleri, lait et crustacés.",N/A
Maruchan chicken flavor,"Maruchan,Maruchan  Inc.",453.0,9.38,18.8,3.12,4.49,60.9,0041789001215,"enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oil (contains one or more of the following: canola, cottonseed, palm) preserved by tbhq, salt, dehydrated vegetables (carrot, corn, green peas, garlic, onion, celery stalk), contains less than 2% of: maltodextrin, monosodium glutamate, sugar, hydrolyzed corn, wheat and soy protein, chicken fat, powdered cooked chicken, spices (celery seed), yeast extract, dehydrated soy sauce (wheat, soybeans, salt), potassium carbonate, sodium (mono, hexameta, and/or tripoly) phosphate, sodium carbonate, turmeric, disodium inosinate, disodium guanylate, silicon dioxide (anti-caking agent), lactose, chicken broth, soya lecithin,",N/A
Shells Chickpea Pasta,Banza,339.0,19.6,5.36,1.79,0.0893,62.5,0857183005038,"Chickpeas, Pea Starch, Tapioca, Xanthan Gum",N/A
